,name,glottocode,iso6393,aes_status,Degree of endangerment,family,family_id,dialects,child_dialect_count,child_family_count,child_language_count,speakers,Number of speakers,regions,macroarea,latitude,longitude,level,type,scope,bookkeeping,description,markup_description,country_ids,parent_id,off_lang,rec_min_lang,Wikipedia_Url
81,Abu,abuu1241,ado,shifting,,"['Ramu', 'Grass', 'Porapora', 'Adjora']",ramu1234,,3.0,0.0,0.0,"4,200 (2000 census)[1]",,East Sepik Province,Papunesia,-4.24027,144.474,language,living,individual,False,,,PG,agoa1234,,,https://en.wikipedia.org/wiki/Adjora_language
82,Adangbe,adan1248,adq,threatened,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Kwa', 'Ka-Togo', 'Kposo–Ahlo\xa0?', 'Agotime']",atla1278,,0.0,0.0,0.0,"4,000 (2012)[1]",,Sassanou,Africa,6.50546,0.727155,language,living,individual,False,,,GH TG,ewei1234,,,https://en.wikipedia.org/wiki/Agotime_language
83,Adonara,adon1237,adr,not endangered,,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern', 'Flores–Lembata', 'Lamaholot', 'Adonara']",aust1307,,10.0,0.0,0.0,"98,000 (2008)[1]",,"Adonara, eastern Solor",Papunesia,-8.32027,123.159,language,living,individual,False,,,ID,nort3216,,,https://en.wikipedia.org/wiki/Adonara_language
84,Adamorobe Sign Language,adam1238,ads,shifting,,"['Village sign language', ', West African gestural area']",sign1238,,0.0,0.0,0.0,"40 deaf (2012)[1]Many of the 3,500 hearing villagers (2012) sign to varying degrees",,"eastern Ghana, Adamorobe village",Africa,5.834,-0.151,language,living,individual,False,,,GH,deaf1237,,,https://en.wikipedia.org/wiki/Adamorobe_Sign_Language
85,Adnyamathanha,adny1235,adt,shifting,Definitely endangered,,pama1250,,0.0,0.0,0.0,,100.0,,Australia,-30.1451,138.671,language,living,individual,False,,,AU,nort2752,,,https://en.wikipedia.org/wiki/Adnyamathanha_language
86,Aduge,adug1238,adu,threatened,,,book1242,,0.0,0.0,0.0,,,,Africa,7.64567,6.13085,language,living,individual,True,,,NG,book1242,,,https://en.wikipedia.org/wiki/Aduge_language
87,Amundava,amun1246,adw,threatened,,,tupi1275,,0.0,0.0,0.0,,,,South America,-9.04023,-62.3064,language,living,individual,False,,,BR,amon1240,,,
88,Amdo Tibetan,amdo1237,adx,not endangered,,"['Sino-Tibetan', 'Tibeto-Burman', 'Tibeto-Kanauri', ' (?)', 'Bodish', 'Tibetic', 'Amdolese']",sino1245,,25.0,0.0,0.0,2.5 million (2005)[1],,"Amdo (include Qinghai, Gansu, Tibet Autonomous Region and Sichuan)",Eurasia,34.5177,100.485,language,living,individual,False,,,CN,nort3398,,,https://en.wikipedia.org/wiki/Amdo_Tibetan
89,Adyghe,adyg1241,ady,threatened,,"['Northwest Caucasian', 'Circassian', 'Adyghe']",,"['Abdzakh', 'Bzhedug', 'Hatuqwai', 'Mamkhegh', 'Natukhaj', 'Shapsug', 'Temirgoy', ' (Standard dialect)', 'Yegeruqwai', 'Hakuchi', 'Zhaney']",,,,"610,000 (2010–2020)[1]",,,,,,,living,individual,,,,,," Russia
 Adygea
"," Jordan Syria Israel
Kfar Kama
Rehaniya
 Autonomous Administration of North and East Syria",https://en.wikipedia.org/wiki/Adyghe_language
90,Adzera,adze1240,adz,threatened,,,aust1307,,0.0,0.0,0.0,,,,Papunesia,-6.39394,146.294,language,living,individual,False,,,PG,uppe1423,,,https://en.wikipedia.org/wiki/Adzera_language
91,Areba,areb1238,aea,extinct,,,pama1250,,0.0,0.0,0.0,,,,Australia,-16.63548,142.63107,language,extinct,individual,False,,,AU,ribg1235,,,
92,Tunisian Arabic,tuni1259,aeb,not endangered,,"['Afro-Asiatic', 'Semitic', 'West Semitic', 'Central Semitic', 'Arabic', 'Maghrebi', 'Tunisian Arabic']",afro1255,,9.0,0.0,0.0,12 million (2021)[2],,,Africa,33.7966,9.56156,language,living,individual,False,,,DZ LY TN,malt1259,,As a variety of Maghrebi Arabic on 7 May 1999 (Not ratified due to several Constitutional Matters):[3][4],https://en.wikipedia.org/wiki/Tunisian_Arabic
93,Saidi Arabic,said1239,aec,not endangered,,"['Afro-Asiatic', 'Semitic', 'West Semitic', 'Central Semitic', 'Arabic', 'Saʽīdi Arabic']",afro1255,,12.0,0.0,0.0,25 million (2021)[1],,Al Minya Governorate and south to Sudan border; Red Sea area; Cairo area[1],Africa,25.4132,30.5302,language,living,individual,False,,,EG SD,egyp1254,,,https://en.wikipedia.org/wiki/Sa%CA%BDidi_Arabic
94,Argentine Sign Language,arge1236,aed,not endangered,,['unclassified'],sign1238,,0.0,0.0,0.0,,,,South America,-34.797,-59.1798,language,living,individual,False,,,AR,deaf1237,,,https://en.wikipedia.org/wiki/Argentine_Sign_Language
95,Northeast Pashai,nort2666,aee,threatened,,,,,,,,,,,,,,,living,individual,,,,,,,,
96,Haeke,haek1239,aek,moribund,,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'New Caledonian – Loyalties', 'New Caledonian', 'Northern New Caledonian', 'Haeke']",aust1307,,0.0,0.0,0.0,300 (from 2009 census)[1],,,Papunesia,-21.0735,164.869,language,living,individual,False,,,NC,haek1241,,,https://en.wikipedia.org/wiki/Haeke_language
97,Ambele,ambe1247,ael,threatened,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Grassfields', 'Ambele']",atla1278,,0.0,0.0,0.0,"5,000 (2005)[1]",,,Africa,5.94043,9.62028,language,living,individual,False,,,CM,wide1239,,,https://en.wikipedia.org/wiki/Ambele_language
98,Arem,arem1240,aem,nearly extinct,Severely endangered,"['Austroasiatic', 'Vietic', 'Chut', '\xa0?', 'Arem']",aust1305,,0.0,0.0,0.0,20 (2015)[1],100.0,,Eurasia,17.7672,105.928,language,living,individual,False,,,LA VN,chut1246,,,https://en.wikipedia.org/wiki/Arem_language
99,Armenian Sign Language,arme1259,aen,not endangered,,['Language isolate'],,,,,,,,,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Armenian_Sign_Language
100,Aer,aerr1238,aeq,shifting,,"['Indo-European', 'Indo-Iranian', 'Indo-Aryan', 'Western Indo-Aryan', 'Gujarati', 'Aer']",indo1319,"['Jikrio Goth', 'Jamesabad']",2.0,0.0,0.0,(100 cited 1998)[1],,"Sindh, Pakistan",Eurasia,25.254,69.029,language,living,individual,False,,,PK,west2830,,,https://en.wikipedia.org/wiki/Aer_language
101,Eastern Arrernte,east2379,aer,shifting,,,pama1250,,4.0,0.0,0.0,,,,Australia,-23.3583,135.046,language,living,individual,False,,,AU,cent2403,,,
102,Alsea,alse1251,aes,extinct,,"['Coast Oregon Penutian', '?\n', 'Alsea']",,"['Alsea', 'Yaquina']",,,,,,Oregon,,,,,extinct,individual,,,,,,,,https://en.wikipedia.org/wiki/Alsea_language
103,Akeu,akeu1235,aeu,shifting,Definitely endangered,,sino1245,,0.0,0.0,0.0,,5000.0,,Eurasia,22.1959,101.0823,language,living,individual,False,,,CN LA MM TH,akha1246,,,https://en.wikipedia.org/wiki/Akeu_language
104,Ambakich,amba1269,aew,shifting,,"['Ramu–Keram', 'Keram', 'East Keram', '[2]', 'Aion']",kera1258,,2.0,0.0,0.0,770 (2003)[1],,East Sepik Province,Papunesia,-4.23181,144.285,language,living,individual,False,,,PG,east2864,,,https://en.wikipedia.org/wiki/Ambakich_language
105,Amele,amel1241,aey,threatened,,"['Trans–New Guinea', 'Madang', 'Croisilles', ' ', 'linkage', 'Mabuso', '?', 'Gum', 'Amele']",nucl1709,,3.0,0.0,0.0,"(5,300 cited 1987)[1]",,Madang Province,Papunesia,-5.29126,145.687,language,living,individual,False,,,PG,gumm1240,,,https://en.wikipedia.org/wiki/Amele_language
106,Aeka,aeka1244,aez,not endangered,,,nucl1709,,0.0,0.0,0.0,,,,Papunesia,-8.855095,147.99477,language,living,individual,False,,,PG,orok1268,,,
107,Gulf Arabic,gulf1241,afb,not endangered,,"['Afro-Asiatic', 'Semitic', 'West Semitic', 'Central Semitic', 'Arabic', 'Peninsular', 'Gulf Arabic']",afro1255,"['Bahraini', 'Emirati', 'Kuwaiti']",8.0,0.0,0.0,11 million (2018–2021)[1],,,Eurasia,30.17,47.5,language,living,individual,False,,,AE BH IQ IR KW OM QA SA YE,nort3402,,,https://en.wikipedia.org/wiki/Gulf_Arabic
108,Andai,anda1283,afd,shifting,,,araf1243,,5.0,0.0,0.0,,,,Papunesia,-4.96449,143.637,language,living,individual,False,,,PG,araf1243,,,https://en.wikipedia.org/wiki/Andai_language
109,Putukwam,putu1241,afe,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', '?', 'Bendi', 'Putukwam']",,"['Afrike', 'Obe']",,,,"70,000 (2012)[1]",,"Obudu LGA, Cross River State",,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Putukwam_language
110,Afghan Sign Language,afgh1239,afg,not endangered,,['Language isolate'],sign1238,,0.0,0.0,0.0,"190,000 (2021)[1]",,,Eurasia,34.434167,70.447778,language,living,individual,False,,,AF,deaf1237,,,https://en.wikipedia.org/wiki/Afghan_Sign_Language
111,Afrihili,,afh,,,,,,,,,,,,,,,,constructed,individual,,,,,,,,
112,Akrukay,akru1241,afi,moribund,,"['Ramu', '\nRamu proper', 'Tamolan–Ataitan', 'Tamolan', 'Akrukay']",,,,,,75 (2013)[1],,Madang Province,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Akrukay_language
113,Nanubae,nanu1240,afk,shifting,,"['Madang', ' – Upper Yuat\n', 'Upper Yuat', 'Arafundi', 'Nanubae']",,,,,,"1,300 (2005)[1]",,East Sepik Province,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Nanubae_language
114,Defaka,defa1248,afn,moribund,Critically endangered,"['Niger–Congo', '?\n', 'Ijoid', '?', 'Defaka']",ijoi1239,,0.0,0.0,0.0,200 (2001)[1],200.0,"Rivers State, Opobo–Nkoro",Africa,4.58451,7.50186,language,living,individual,False,,,NG,ijoi1239,,,https://en.wikipedia.org/wiki/Defaka_language
115,Eloyi,eloy1241,afo,threatened,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Plateau', 'Eloyi']",,,,,,"100,000 (2021)[1]",,"Benue State, Nassarawa State",,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Eloyi_language
116,Tapei,tape1242,afp,shifting,,"['Madang', ' – Upper Yuat\n', 'Upper Yuat', 'Arafundi', 'Tapei']",araf1243,,2.0,0.0,0.0,250 (2017)[1],,East Sepik Province,Papunesia,-4.77763,143.337,language,living,individual,False,,,PG,araf1243,,,https://en.wikipedia.org/wiki/Tapei_language
117,Afrikaans,afri1274,afr,not endangered,,"['Indo-European', 'Germanic', 'West Germanic', 'Weser–Rhine Germanic', 'Low Franconian', 'Dutch', 'Central Dutch', 'Hollandic', 'Afrikaans']",indo1319,,3.0,0.0,0.0,7.2 million (2016)10.3 million L2 speakers in South Africa (2011)[1],,,Africa,-22.0,30.0,language,living,individual,False,,,BW MZ NA ZA ZM ZW,afri1273, South Africa, Namibia,https://en.wikipedia.org/wiki/Afrikaans
118,Afro-Seminole Creole,afro1254,afs,moribund,,"['English Creole', '\nAtlantic', 'Eastern', 'Northern', 'Gullah', 'Afro-Seminole Creole']",indo1319,,0.0,0.0,0.0,(200 in Mexico cited 1990)[1],,,North America,31.7843,-99.2934,language,living,individual,False,,,MX US,gull1243,,,https://en.wikipedia.org/wiki/Afro-Seminole_Creole
119,Afitti,afit1238,aft,shifting,Severely endangered,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', '[2]', 'Northern Eastern', 'Nyima', 'Afitti']",nyim1244,,0.0,0.0,0.0,"4,000 (2009)[1]",4512.0,North Kordofan,Africa,12.446,30.7611,language,living,individual,False,,,SD,nyim1244,,,https://en.wikipedia.org/wiki/Afitti_language
120,Awutu,awut1241,afu,shifting,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Kwa', 'Potou–Tano', 'Tano', 'Guang', 'South Guang', 'Awutu']",atla1278,,3.0,0.0,0.0,"180,000 (2003)[1]",,,Africa,5.42441,-0.59545,language,living,individual,False,,,GH,sout2781,,,https://en.wikipedia.org/wiki/Efutu_language
121,Obokuitai,obok1239,afz,shifting,Vulnerable,"['Lakes Plain', '\nCentral', 'Obokuitai–Eritai', 'Obokuitai']",lake1255,,0.0,0.0,0.0,120 (2000)[1],120.0,"Obogwi village in East Central Mambermano District, Mamberamo Raya Regency, Papua",Papunesia,-2.88029,137.924,language,living,individual,False,,,ID,erit1238,,,https://en.wikipedia.org/wiki/Obokuitai_language
122,Aguano,agua1251,aga,extinct,,['unclassified'],unat1236,,0.0,0.0,0.0,,,,South America,-5.25,-75.8333,language,extinct,individual,False,,,PE,araw1288,,,https://en.wikipedia.org/wiki/Aguano_language
123,Legbo,legb1242,agb,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Cross River', 'Upper Cross', 'Central', 'East–West', 'Mbembe–Legbo', 'Gbo']",atla1278,,0.0,0.0,0.0,"(60,000 cited 1989)[1]",,"Cross River State, Ebonyi State",Africa,6.02645,7.98385,language,living,individual,False,,,NG,legb1241,,,https://en.wikipedia.org/wiki/Gbo_language
124,Agatu,agat1236,agc,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta–Niger', 'noi', 'Idomoid', 'Etulo–Idoma', 'Idoma', 'Agatu']",atla1278,,0.0,0.0,0.0,"(70,000 cited 1987)[1]",,"Benue State, Nassarawa State",Africa,7.97915,7.71639,language,living,individual,False,,,NG,nucl1732,,,https://en.wikipedia.org/wiki/Agatu_language
125,Agarabi,agar1252,agd,not endangered,,"['Trans–New Guinea', 'Kainantu–Goroka', 'Kainantu', 'Gauwa', 'Agarabi']",nucl1709,,0.0,0.0,0.0,"27,000 (2000 census)[1]",,Eastern Highlands Province,Papunesia,-6.20604,145.917,language,living,individual,False,,,PG,gads1260,,,https://en.wikipedia.org/wiki/Agarabi_language
126,Angal,anga1293,age,not endangered,,,nucl1709,,0.0,0.0,0.0,,,,Papunesia,-6.0127,143.592,language,living,individual,False,,,PG,anga1314,,,
127,Arguni,argu1237,agf,shifting,Vulnerable,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern Malayo-Polynesian', 'Kei–Tanimbar', 'Bedoanas–Erokwanas', 'Arguni']",aust1307,,0.0,0.0,0.0,150 (2000)[1],150.0,"Arguni Island, north coast Bomberai Peninsula",Papunesia,-2.645798,132.5556,language,living,individual,False,,,ID,bomb1263,,,https://en.wikipedia.org/wiki/Arguni_language
128,Angor,ango1254,agg,shifting,,"['Senagi', 'Angor']",sena1264,,2.0,0.0,0.0,"1,500 (2004)[1]",,"Papua New Guinea: Sandaun Province, Amanab Rural LLG, 11 villages",Papunesia,-3.7167,141.199,language,living,individual,False,,,PG,sena1264,,,https://en.wikipedia.org/wiki/Angor_language
129,Ngelima,ngel1238,agh,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone C.40', ')', 'Boan', 'Bomokandian', 'Bwa', 'Ngelima']",atla1278,"['Beo', 'Buru (Boro)', 'Tungu', 'Hanga']",4.0,0.0,0.0,"14,000 (2000)[1]",,,Africa,1.81314,24.8754,language,living,individual,False,,,CD,late1250,,,https://en.wikipedia.org/wiki/Ngelima_language
130,Agariya,agar1251,agi,not endangered,,"['Indo-European', '\nIndo-Iranian', 'Indo Aryan', 'Eastern', 'Odia', 'Agariya']",unat1236,,0.0,0.0,0.0,"72,000 (2007)[1]",,,Eurasia,24.5024,82.297,language,living,individual,False,,,IN,drav1252,,,https://en.wikipedia.org/wiki/Agariya_language
131,Argobba,argo1244,agj,threatened,Critically endangered,"['Afro-Asiatic', 'Semitic', 'West Semitic', 'South Semitic', 'Ethiopic', 'South', 'Transversal', 'Amharic–Argobba', 'Argobba']",afro1255,,0.0,0.0,0.0,"44,000 (2007 census)[1]",8000.0,,Africa,10.6596,39.756,language,living,individual,False,,,ET,amha1244,,,https://en.wikipedia.org/wiki/Argobba_language
132,Isarog Agta,isar1235,agk,nearly extinct,Critically endangered,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Central Philippine', 'Bikol languages', 'Coastal Bikol', 'Inagta Partido']",aust1307,,0.0,0.0,0.0,"~12 (2018) or 1,000 (1984)<refname=e18/>",5.0,,Papunesia,13.651,123.332,language,living,individual,False,,,PH,inag1234,,,https://en.wikipedia.org/wiki/Inagta_Partido_language
133,Fembe,femb1238,agl,shifting,,"['Trans–New Guinea', 'East Strickland', 'Upper East Strickland', 'Fembe']",east2433,,0.0,0.0,0.0,(350 cited 1986)[1],,,Papunesia,-5.71596,142.254,language,living,individual,False,,,PG,east2433,,,https://en.wikipedia.org/wiki/Fembe_language
134,Angaataha,anga1290,agm,not endangered,,"['Trans–New Guinea', 'Angan', 'Angaatiha']",anga1289,,0.0,0.0,0.0,"2,500 (2015)[1]",,Morobe Province,Papunesia,-7.15012,146.352,language,living,individual,False,,,PG,anga1289,,,https://en.wikipedia.org/wiki/Angaataha_language
135,Agutaynen,agut1237,agn,not endangered,,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Kalamian', 'Agutaynen']",aust1307,,0.0,0.0,0.0,"19,608[1] (2010)[2]",,Mimaropa,Papunesia,10.5328,119.655,language,living,individual,False,,,PH,kala1389,,,https://en.wikipedia.org/wiki/Agutaynen_language
136,Tainae,tain1253,ago,not endangered,,"['Trans–New Guinea', 'Angan', 'Southwest', 'Akoye–Tainae', 'Tainae']",anga1289,,0.0,0.0,0.0,"(1,000 cited 1991)[1]",,Gulf Province,Papunesia,-7.40306,145.682,language,living,individual,False,,,PG,tain1255,,,https://en.wikipedia.org/wiki/Tainae_language
137,Aghem,aghe1239,agq,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Grassfields', 'Ring', 'West', 'Aghem']",atla1278,,0.0,0.0,0.0,"27,000 (2000)[1]",,Menchum,Africa,6.38956,10.0807,language,living,individual,False,,,CM,aghe1241,,,https://en.wikipedia.org/wiki/Aghem_language
138,Aguaruna,agua1253,agr,threatened,,"['Chicham', 'Aguaruna']",jiva1245,"['Marañón Aguaruna', 'Nieva Aguaruna']",0.0,0.0,0.0,"53,400 (2007)[1]",,"Northern Peru, upper Marañón River",South America,-5.30044,-77.9218,language,living,individual,False,,,PE,jiva1245,,,https://en.wikipedia.org/wiki/Aguaruna_language
139,Esimbi,esim1238,ags,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Tivoid', 'Esimbi']",atla1278,,0.0,0.0,0.0,"34,800 (2005)[1]",,Southwestern Cameroon,Africa,6.50094,9.86936,language,living,individual,False,,,CM NG,tivo1239,,,https://en.wikipedia.org/wiki/Esimbi_language
140,Central Cagayan Agta,cent2084,agt,shifting,Vulnerable,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Northern Luzon', 'Cagayan Valley', 'Gaddangic', 'Central Cagayan Agta']",aust1307,,0.0,0.0,0.0,780 (2000)[1],779.0,Luzon,Papunesia,17.9571,121.857,language,living,individual,False,,,PH,gadd1245,,,https://en.wikipedia.org/wiki/Central_Cagayan_Agta_language
141,Aguacateco,agua1252,agu,threatened,,"['Mayan', '\nQuichean–Mamean', 'Greater Mamean', 'Ixilan', 'Awakatek']",maya1287,,0.0,0.0,0.0,"10,100 in Guatemala (2019 census)[1]20 in Mexico (2020 census)[2]",,Huehuetenango,North America,15.3307,-91.3153,language,living,individual,False,,,GT,ixil1250,," Guatemala
 Mexico",https://en.wikipedia.org/wiki/Awakatek_language
142,Remontado Dumagat,remo1247,agv,moribund,,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Central Luzon', 'Remontado Dumagat']",,,,,,"2,500 (2000)[2]",,"Tanay, Montalban, and Antipolo in Rizal, and General Nakar, Quezon",,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Remontado_Agta_language
143,Kahua,kahu1241,agw,not endangered,,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southeast Solomonic', 'Malaita – San Cristobal', 'San Cristobal', 'Kahua']",aust1307,,0.0,0.0,0.0,"(5,200 cited 1999)[1]",,Solomon Islands,Papunesia,-10.6963,162.191,language,living,individual,False,,,SB,sanc1243,,,https://en.wikipedia.org/wiki/Kahua_language
144,Aghul,aghu1253,agx,shifting,,,nakh1245,,6.0,0.0,0.0,,,,Eurasia,41.9242,47.5843,language,living,individual,False,,,AZ RU,aghu1260,,,https://en.wikipedia.org/wiki/Aghul_language
145,Southern Alta,sout2905,agy,moribund,,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Northern Luzon', 'Meso-Cordilleran', 'Alta', 'Southern Alta']",aust1307,,0.0,0.0,0.0,"(1,000 cited 1982)[1]",,Luzon,Papunesia,15.1841,121.054,language,living,individual,False,,,PH,meso1254,,,https://en.wikipedia.org/wiki/Southern_Alta_language
146,Mt. Iriga Agta,mtir1235,agz,threatened,,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Central Philippine', 'Bikol languages', 'Inland Bikol', 'Inagta Rinconada']",aust1307,,0.0,0.0,0.0,"(1,500 cited 1979)[1]",,Luzon,Papunesia,13.4566,123.463,language,living,individual,False,,,PH,inag1234,,,https://en.wikipedia.org/wiki/Mount_Iriga_Agta_language
147,Ahanta,ahan1243,aha,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Kwa', 'Potou–Tano', 'Tano', 'Central Tano (Akan)', 'Bia', 'South', 'Fanti']",atla1278,,0.0,0.0,0.0,"180,000 (2013)[1]",,Ghana,Africa,4.85147,-1.94657,language,living,individual,False,,,GH,sout2779,,,https://en.wikipedia.org/wiki/Ahanta_language
148,Axamb,axam1237,ahb,shifting,,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'North-Central Vanuatu', 'Central Vanuatu', 'Malakula', 'Malakula Coastal', 'Ahamb']",aust1307,,0.0,0.0,0.0,950 (2017)[1],,South Malekula,Papunesia,-16.4838,167.707,language,living,individual,False,,,VU,port1295,,,https://en.wikipedia.org/wiki/Axamb_language
149,Qimant,qima1242,ahg,moribund,,"['Afro-Asiatic', 'Cushitic', 'Agaw', 'Northern', 'Qimant']",afro1255,"['Qwara', 'Kayla']",4.0,0.0,0.0,"(1,700 cited 1994 census)[1]",,Amhara Region,Africa,12.8119,37.0542,language,living,individual,False,,,ER ET,nort3158,,,https://en.wikipedia.org/wiki/Qimant_language
150,Aghu,aghu1255,ahh,threatened,,,nucl1709,,0.0,0.0,0.0,,,,Papunesia,-6.34674,140.043,language,living,individual,False,,,ID,mapp1234,,,https://en.wikipedia.org/wiki/Aghu_language
151,Tiagbamrin Aizi,tiag1235,ahi,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Kru', 'Tiagba']",krua1234,,0.0,0.0,0.0,"(9,000 cited 1999)[1]",,,Africa,5.28022,-4.62352,language,living,individual,False,,,CI,aizi1248,,,https://en.wikipedia.org/wiki/Tiagba_language
152,Akha,akha1245,ahk,not endangered,,"['Sino-Tibetan', 'Tibeto-Burman', 'Lolo–Burmese', 'Loloish', 'Southern', 'Hanoid', 'Akha']",sino1245,"['Akha (Thailand Akha)', 'Hani Akha (Chinese Akha) Xishuangbanna Hani (Vietnamese Akha)', 'Lao Sung (Laotian Akha)', 'Kaw (Burmese Akha)']",2.0,0.0,0.0,"620,000 (2007–2015)[1]",,,Eurasia,21.2309,100.964,language,living,individual,False,,,CN LA MM TH VN,akha1246,,,https://en.wikipedia.org/wiki/Akha_language
