,glottocode,name,isocodes,level,macroarea,latitude,longitude,name_normalized,Name in English,Number of speakers,Degree of endangerment,lang,family,dialects,iso3code,speakers,regions,off_lang,rec_min_lang,url
85,ayiz1244,Ayizi,yyz,language,Eurasia,25.0,103.7,ayizi,Ayizi,10,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
86,ayor1240,Ayoreo,ayo,language,South America,-19.220055,-60.217495,ayoreo,Ayoreo,3700,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
87,babu1240,Babuza,bzg,language,Papunesia,24.0017,120.585,babuza,Babuza,0,Extinct,Babuza,<ul><li>Austronesian</li><ul><li> Western Plains Formosan</li><ul><li> Central</li><ul><li> Babuza</li></ul></ul></ul></ul>,"Austronesian, Western Plains Formosan, Central, Babuza",bzgtitle  (with Favorlang),Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Babuza_language
88,babu1240,Babuza,bzg,language,Papunesia,24.0017,120.585,babuza,Babuza,0,Extinct,Babuza,<ul><li>Austronesian</li><ul><li> Western Plains Formosan</li><ul><li> Central</li><ul><li> Babuza</li></ul></ul></ul></ul>,"Austronesian, Western Plains Formosan, Central, Babuza",bzgtitle  (with Favorlang),Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Taokas_language
89,bada1257,Badaga,bfq,language,Eurasia,11.3094,76.5974,badaga,Badaga,134514,Definitely endangered,Badaga,<ul><li>Dravidian</li><ul><li> South Dravidian</li><ul><li> South Dravidian I</li><ul><li> Tamil–</li><ul><li> Kannada</li><ul><li> Badaga–Kannada</li><ul><li> Badaga</li></ul></ul></ul></ul></ul></ul></ul>,"Dravidian, South Dravidian, South Dravidian I, Tamil–, Kannada, Badaga–Kannada, Badaga",bfq,"134,000 ","The Nilgiris, Tamil Nadu",Unknown,Unknown,https://en.wikipedia.org/wiki/Badaga_language
90,bade1248,Bade,bde,language,Africa,12.789,10.6557,bade,Bade,250000,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
91,baga1270,Baga Manduri,bmd,language,Africa,10.76747,-14.60521,baga manduri,Baga Manduri,4000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
92,baga1276,Baga Mboteni,bgm,dialect,Africa,12.27246,-12.07358,baga mboteni,Baga Mboteni,0,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
93,baga1272,Baga Sitemu,bsp,language,Africa,10.4793,-14.4756,baga sitemu,Baga Sitemu,4000,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
94,bagh1249,Baghati,,dialect,Eurasia,31.194,77.0471,baghati,Baghati,3976,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
95,bagu1252,Bagupi,bpi,language,Papunesia,-5.07778,145.632,bagupi,Bagupi,60,Definitely endangered,Bagupi,<ul><li>Trans–New Guinea</li><ul><li> Madang</li><ul><li> Croisilles</li><ul><li> linkage</li><ul><li> Mabuso</li><ul><li> Hanseman</li><ul><li> Bagupi</li></ul></ul></ul></ul></ul></ul></ul>,"Trans–New Guinea, Madang, Croisilles, linkage, Mabuso, Hanseman, Bagupi",bpi,50 ,Madang Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Bagupi_language
96,bagv1239,Bagvalal,kva,language,Eurasia,42.3966,46.1041,bagvalal,Bagvalal,5000,Definitely endangered,Bagvalal,<ul><li>Northeast Caucasian</li><ul><li> Avar–Andic</li><ul><li> Andic</li><ul><li> Akhvakh–Tindi</li><ul><li> Karata–Tindi</li><ul><li> Botlikh–Tindi</li><ul><li> Bagvalal–Tindi</li><ul><li> Bagvalal</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Northeast Caucasian, Avar–Andic, Andic, Akhvakh–Tindi, Karata–Tindi, Botlikh–Tindi, Bagvalal–Tindi, Bagvalal",kva,"1,500 ",Southwestern Dagestan[1],Unknown,Unknown,https://en.wikipedia.org/wiki/Bagvalal_language
97,bahi1252,Bahing,bhj,language,Eurasia,27.3323,86.3949,bahing,Bahing,2765,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
98,baho1237,Bahonsuai,bsu,language,Papunesia,-2.22572,121.707,bahonsuai,Bahonsuai,180,Definitely endangered,Bahonsuai,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Celebic</li><ul><li> Bungku–Tolaki</li><ul><li> Bahonsuai</li></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Celebic, Bungku–Tolaki, Bahonsuai",bsu,Uknown,Sulawesi,Unknown,Unknown,https://en.wikipedia.org/wiki/Bahonsuai_language
99,baii1251,Bai,bdj,language,Africa,7.57221,26.48246,bai,Bai,2500,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
100,baim1244,Baima,bqh,language,Eurasia,33.1001,103.952,baima,Baima,10000,Vulnerable,Baima,<ul><li>Sino-Tibetan</li><ul><li> Tibetic</li><ul><li> \xa</li><ul><li> Qiangic</li><ul><li> \xa</li><ul><li> Baima</li></ul></ul></ul></ul></ul></ul>,"Sino-Tibetan, Tibetic, \xa, Qiangic, \xa, Baima",bqh,"10,000 ",Sichuan and Gansu,Unknown,Unknown,https://en.wikipedia.org/wiki/Baima_language
101,bain1260,Bainouk-Samik,bcb,language,Africa,12.5053,-15.9969,bainouk-samik,Bainouk-Samik,1685,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
102,baki1244,Baki,bki,language,Papunesia,-16.7096,168.165,baki,Baki,150,Vulnerable,Baki,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Southern Oceanic</li><ul><li> North-Central Vanuatu</li><ul><li> Central Vanuatu</li><ul><li> Epi-Efate</li><ul><li> Epi</li><ul><li> Baki</li></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Epi-Efate, Epi, Baki",bki,350 ,Epi Island,Unknown,Unknown,https://en.wikipedia.org/wiki/Baki_language
103,bako1250,Bakole,kme,language,Africa,4.43654,8.97387,bakole,Bakole,300,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
104,bald1241,Baldemu,bdn,language,Africa,10.9078,14.4674,baldemu,Baldemu,3,Critically endangered,Baldemu,<ul><li>Afro-Asiatic</li><ul><li> Chadic</li><ul><li> Biu–Mandara</li><ul><li> North</li><ul><li> Maroua</li><ul><li> </li><ul><li> Baldemu</li></ul></ul></ul></ul></ul></ul></ul>,"Afro-Asiatic, Chadic, Biu–Mandara, North, Maroua, , Baldemu",bdn,4 ,Far North Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Baldemu_language
105,bamb1262,Bambassi,myf,language,Africa,9.82554,34.6522,bambassi,Bambassi,5000,Definitely endangered,Bambassi,<ul><li>Afro-Asiatic</li><ul><li> Omotic</li><ul><li> Mao</li><ul><li> Bambassi</li></ul></ul></ul></ul>,"Afro-Asiatic, Omotic, Mao, Bambassi",myf,"2,300 ","in Benishangul-Gumuz Region, east of Asosa",Unknown,Unknown,https://en.wikipedia.org/wiki/Bambassi_language
106,bana1305,Bana,bcw,language,Africa,10.3535,13.6131,bana,Bana,200,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
107,bana1308,Banat Bulgarian,,dialect,Eurasia,,,banat bulgarian,Banat Bulgarian,25000,Definitely endangered,Banat Bulgarian,<ul><li>Indo-European</li><ul><li> Balto-Slavic</li><ul><li> Slavic</li><ul><li> South Slavic</li><ul><li> Eastern South Slavic</li><ul><li> Bulgarian</li><ul><li> Eastern Bulgarian</li><ul><li> Rup</li><ul><li> Paulician</li><ul><li> Banat Bulgarian</li></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Bulgarian, Eastern Bulgarian, Rup, Paulician, Banat Bulgarian",–,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Banat_Bulgarian_language
108,band1340,Bandial,bqj,language,Africa,12.5258,-16.4245,bandial,Bandial,10125,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
109,bang1335,Bangani,,dialect,Eurasia,29.8692,79.0686,bangani,Bangani,12000,Critically endangered,Bangani,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Indo-Aryan</li><ul><li> Northern</li><ul><li> Bangani</li></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Indo-Aryan, Northern, Bangani",–,Uknown,Garhwal,Unknown,Unknown,https://en.wikipedia.org/wiki/Bangani
110,bang1338,Bangni,,dialect,Eurasia,,,bangni,Bangni,20000,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
111,bang1376,Bangsa,,dialect,Papunesia,,,bangsa,Bangsa,10,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
112,bant1281,Bantawa,bap,language,Eurasia,27.12147,87.04738,bantawa,Bantawa,371056,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
113,bara1371,Baras,brs,language,Papunesia,-1.5667,119.342,baras,Baras,200,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
114,barb1263,Barbareño,boi,language,North America,34.462,-119.699,barbareño,Barbareño,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
115,bard1255,Bardi,bcj,language,Australia,-16.6274,122.906,bardi,Bardi,30,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
116,bari1297,Barí,mot,language,South America,9.08497,-72.9353,barí,Barí,5000,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
117,bart1238,Bartangi,,dialect,Eurasia,38.21974,72.11835,bartangi,Bartangi,5000,Severely endangered,Bartangi,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Iranian</li><ul><li> Eastern</li><ul><li> Shugni–Yazgulami</li><ul><li> ShughUknowni</li><ul><li> Bartangi</li></ul></ul></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Iranian, Eastern, Shugni–Yazgulami, ShughUknowni, Bartangi",(included in titleShughnititle [sgh]),Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Bartangi_language
118,basa1287,Basay,byq,language,Papunesia,25.0046,121.857,basay,Basay,0,Extinct,Basay,<ul><li>Austronesian</li><ul><li> East Formosan</li><ul><li> Kavalanic</li><ul><li> Basay</li></ul></ul></ul></ul>,"Austronesian, East Formosan, Kavalanic, Basay",byq,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Basay_language
119,bash1263,Bashkardi,bsg,language,Eurasia,32.0,53.0,bashkardi,Bashkardi,7000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
120,bash1264,Bashkir,bak,language,Eurasia,53.59671,56.55937,bashkir,Bashkir,1379727,Vulnerable,Bashkir,<ul><li>Turkic</li><ul><li> Common Turkic</li><ul><li> Kipchak</li><ul><li> Kipchak–Bulgar</li><ul><li> Bashkir</li></ul></ul></ul></ul></ul>,"Turkic, Common Turkic, Kipchak, Kipchak–Bulgar, Bashkir",bak,1.2 million ,"Volga, Ural region", Bashkortostan (Russia),Unknown,https://en.wikipedia.org/wiki/Bashkir_language
121,basq1248,Basque,eus,language,Eurasia,43.2787,-1.31622,basque,Basque,660000,Vulnerable,Basque,<ul><li>Language isolate</li></ul>,Language isolate,eus,"750,000 ",Basque Country,"Spain
Basque Autonomous Community
Navarre (co-official in the Basque-speaking area of Navarre)
","France
Pyrénées-Atlantiques, Nouvelle-Aquitaine
",https://en.wikipedia.org/wiki/Basque_language
122,bata1297,Bataan Ayta,ayt,language,Papunesia,14.4153,120.49,bataan ayta,Bataan Ayta,500,Definitely endangered,Mariveleño,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Philippine</li><ul><li> Central Luzon</li><ul><li> Sambalic</li><ul><li> Mariveleño</li></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Philippine, Central Luzon, Sambalic, Mariveleño",ayt,"1,000 ",Mariveles,Unknown,Unknown,https://en.wikipedia.org/wiki/Marivele%C3%B1o_language
123,bata1301,Batak,bya,language,Papunesia,10.1115,119.025,batak,Batak,200,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
124,bate1262,Batek,btq,language,Eurasia,4.8223,102.382,batek,Batek,700,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
125,bate1261,Bateri,btv,language,Eurasia,34.9582,72.92674,bateri,Bateri,29000,Definitely endangered,Bateri,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Indo-Aryan</li><ul><li> Dardic</li><ul><li> Kohistani</li><ul><li> Bateri</li></ul></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Indo-Aryan, Dardic, Kohistani, Bateri",btv,"29,000 ","Kohistan, Jammu and Kashmir",Unknown,Unknown,https://en.wikipedia.org/wiki/Bateri_language
126,bath1244,Bathari,bhm,language,Eurasia,17.4485,53.119,bathari,Bathari,300,Critically endangered,Bathari,<ul><li>Afro-Asiatic</li><ul><li> Semitic</li><ul><li> West Semitic</li><ul><li> South Semitic</li><ul><li> Modern South Arabian</li><ul><li> Bathari</li></ul></ul></ul></ul></ul></ul>,"Afro-Asiatic, Semitic, West Semitic, South Semitic, Modern South Arabian, Bathari",bhm,16 ,Dhofar Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Ba%E1%B9%AD%E1%B8%A5ari_language
127,bati1250,Bati,,dialect,Africa,,,bati,Bati,800,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
128,bats1242,Bats,bbl,language,Eurasia,42.1806,45.344,bats,Bats,500,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
129,baur1253,Baure,brg,language,South America,-13.61,-63.68,baure,Baure,55,Critically endangered,Bauré,<ul><li>Arawakan</li><ul><li> Southern</li><ul><li> Bolivia–Parana</li><ul><li> Moxos</li><ul><li> Bauré</li></ul></ul></ul></ul></ul>,"Arawakan, Southern, Bolivia–Parana, Moxos, Bauré",brg,20 ,Beni Department, Bolivia,Unknown,https://en.wikipedia.org/wiki/Baure_language
130,bayg1239,Baygo,byg,language,Africa,11.13,25.22,baygo,Baygo,0,Extinct,Beigo,<ul><li>Nilo-Saharan</li><ul><li>Eastern Sudanic</li><ul><li>Kir–Abbaian</li><ul><li>Daju</li><ul><li> Western</li><ul><li> Beigo</li></ul></ul></ul></ul></ul></ul>,"Nilo-Saharan,Eastern Sudanic,Kir–Abbaian,Daju, Western, Beigo",byg,Uknown,Darfur,Unknown,Unknown,https://en.wikipedia.org/wiki/Beigo_language
131,beav1236,Beaver,bea,language,North America,56.7984,-120.352,beaver,Beaver,195,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
132,bedo1237,Bedoanas,bed,language,Papunesia,-2.74438,132.566,bedoanas,Bedoanas,180,Vulnerable,Bedoanas,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Central–Eastern Malayo-Polynesian</li><ul><li> Kei–Tanimbar</li><ul><li> Bedoanas–Erokwanas</li><ul><li> Bedoanas</li></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Central–Eastern Malayo-Polynesian, Kei–Tanimbar, Bedoanas–Erokwanas, Bedoanas",bed,180 ,N. coast Bomberai Peninsula,Unknown,Unknown,https://en.wikipedia.org/wiki/Bedoanas_language
133,beek1238,Beeke,bkf,language,Africa,3.18438,29.9842,beeke,Beeke,1000,Severely endangered,Beeke,<ul><li>Niger–Congo</li><ul><li>Atlantic–Congo</li><ul><li> Benue–Congo</li><ul><li> Bantoid</li><ul><li> Bantu</li><ul><li>  </li><ul><li> Zone D.</li><ul><li> </li><ul><li> Boan</li><ul><li>traditionallyNyali</li><ul><li> </li><ul><li> Bali</li><ul><li> –Beeke</li><ul><li> Beeke</li></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Niger–Congo,Atlantic–Congo, Benue–Congo, Bantoid, Bantu,  (, Zone D., ), Boan,(traditionallyNyali, ), Bali, –Beeke, Beeke",bkf,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Beeke_language
134,beez1238,Beezen,bnz,language,Africa,6.81552,10.109,beezen,Beezen,400,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
135,bela1256,Belanda Bor,bxb,language,Africa,6.6503,27.8232,belanda bor,Belanda Bor,8000,Definitely endangered,Bor,<ul><li>Nilo-Saharan</li><ul><li>Eastern Sudanic</li><ul><li> Nilotic</li><ul><li> Western Nilotic</li><ul><li> Luo</li><ul><li> Northern</li><ul><li> Bor</li></ul></ul></ul></ul></ul></ul></ul>,"Nilo-Saharan,Eastern Sudanic, Nilotic, Western Nilotic, Luo, Northern, Bor",bxb,"26,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Belanda_Bor_language
136,bela1254,Belarusian,bel,language,Eurasia,53.2307,25.6038,belarusian,Belarusian,4000000,Vulnerable,Belarusian,<ul><li>Indo-European</li><ul><li> Balto-Slavic</li><ul><li> Slavic</li><ul><li> East Slavic</li><ul><li> Belarusian</li></ul></ul></ul></ul></ul>,"Indo-European, Balto-Slavic, Slavic, East Slavic, Belarusian",bel,5.1 million[1] ,," Belarus Poland (in Gmina Orla, Gmina Narewka, Gmina Czyże, Gmina Hajnówka and the town of  Hajnówka)
Union State
Collective Security Treaty Organization
", Czech Republic Ukraine,https://en.wikipedia.org/wiki/Belarusian_language
137,bell1243,Bella Coola,blc,language,North America,52.3448,-126.689,bella coola,Bella Coola,50,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
138,beng1282,Benga,bng,language,Africa,1.075766,9.600739,benga,Benga,3000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
139,beng1287,Benggoi,bgy,language,Papunesia,-3.13924,130.091,benggoi,Benggoi,320,Definitely endangered,Benggoi,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Central–Eastern</li><ul><li> Central Maluku</li><ul><li> East Central Maluku</li><ul><li> East Seram</li><ul><li> Manusela–Seti</li><ul><li> Benggoi</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Central–Eastern, Central Maluku, East Central Maluku, East Seram, Manusela–Seti, Benggoi",bgy,Uknown,Seram,Unknown,Unknown,https://en.wikipedia.org/wiki/Benggoi_language
140,bepo1240,Bepour,bie,language,Papunesia,-4.5985,145.442,bepour,Bepour,57,Severely endangered,Bepour,<ul><li>Trans–New Guinea</li><ul><li>Madang</li><ul><li> Croisilles</li><ul><li> NW Adelbert Range</li><ul><li> Kumil</li><ul><li> Bepour</li></ul></ul></ul></ul></ul></ul>,"Trans–New Guinea,Madang, Croisilles, NW Adelbert Range, Kumil, Bepour",bie,50 ,Madang Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Bepour_language
141,bera1261,Berakou,bxv,language,Africa,12.5,15.0,berakou,Berakou,0,Extinct,Beraku,<ul><li>Nilo-Saharan</li><ul><li>Central Sudanic</li><ul><li> Bongo–Bagirmi</li><ul><li> Bagirmi</li><ul><li> Beraku</li></ul></ul></ul></ul></ul>,"Nilo-Saharan,Central Sudanic, Bongo–Bagirmi, Bagirmi, Beraku",bxv,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Beraku_language
142,bert1249,Berti,byt,language,Africa,14.67,25.83,berti,Berti,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
143,besm1235,Besme,bes,language,Africa,9.59226,16.0938,besme,Besme,1228,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
144,beso1237,Besoa,bep,language,Papunesia,-1.60095,120.379,besoa,Besoa,3000,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
145,bezh1248,Bezhta,kap,language,Eurasia,42.1206,46.0332,bezhta,Bezhta,6461,Definitely endangered,Bezhta,<ul><li>Northeast Caucasian</li><ul><li> Tsezic</li><ul><li> Bezhta–Hunzib–Khwarshi</li><ul><li> Bezhta</li></ul></ul></ul></ul>,"Northeast Caucasian, Tsezic, Bezhta–Hunzib–Khwarshi, Bezhta",kap,"6,800 ",Southern Dagestan,Unknown,Unknown,https://en.wikipedia.org/wiki/Bezhta_language
146,bhar1240,Bharmauri,,dialect,Eurasia,,,bharmauri,Bharmauri,3976,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
147,biak1248,Biak,bhw,language,Papunesia,-0.9523,135.879,biak,Biak,30000,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
148,bier1244,Bierebo,bnk,language,Papunesia,-16.6663,168.154,bierebo,Bierebo,350,Vulnerable,Bierebo,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Southern Oceanic</li><ul><li> North-Central Vanuatu</li><ul><li> Central Vanuatu</li><ul><li> Epi-Efate</li><ul><li> Epi</li><ul><li> Bierebo</li></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Epi-Efate, Epi, Bierebo",bnk,800 ,Epi Island,Unknown,Unknown,https://en.wikipedia.org/wiki/Bierebo_language
149,bier1246,Bieria,brj,language,Papunesia,-16.7867,168.232,bieria,Bieria,25,Critically endangered,Bieria,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Southern Oceanic</li><ul><li> North-Central Vanuatu</li><ul><li> Central Vanuatu</li><ul><li> Epi-Efate</li><ul><li> Epi</li><ul><li> Bieria</li></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Epi-Efate, Epi, Bieria",brj,70 ,Epi Island,Unknown,Unknown,https://en.wikipedia.org/wiki/Bieria_language
150,biet1238,Biete,biu,language,Eurasia,24.273507,92.94342,biete,Biete,19000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
151,biky1238,Bikya,byb,language,Africa,6.74997,10.5333,bikya,Bikya,1,Critically endangered,Bikya,<ul><li>Niger–Congo</li><ul><li>Atlantic–Congo</li><ul><li> Volta–Congo</li><ul><li> Benue–Congo</li><ul><li> Bantoid</li><ul><li> Southern Bantoid</li><ul><li> Beboid</li><ul><li>Furu</li><ul><li>  or Eastern Beboid</li><ul><li> Bikya</li></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Niger–Congo,Atlantic–Congo, Volta–Congo, Benue–Congo, Bantoid, Southern Bantoid, Beboid,Furu,  or Eastern Beboid, Bikya",byb,Uknown,"Northwest Region, Menchum department, Furu-Awa Subdivision, Furubana village",Unknown,Unknown,https://en.wikipedia.org/wiki/Bikya_language
152,birh1242,Birhor,biy,language,Eurasia,23.585,85.5611,birhor,Birhor,2000,Critically endangered,Birhor,<ul><li>Austroasiatic</li><ul><li> Munda</li><ul><li> North</li><ul><li> Kherwarian</li><ul><li> Mundaric</li><ul><li> Birhor</li></ul></ul></ul></ul></ul></ul>,"Austroasiatic, Munda, North, Kherwarian, Mundaric, Birhor",biy,"2,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Birhor_language
153,birr1240,Birri,bvq,language,Africa,5.33,24.6,birri,Birri,200,Critically endangered,Birri,<ul><li>Nilo-Saharan</li><ul><li>Central Sudanic</li><ul><li> Birri–</li><ul><li> Kresh</li><ul><li> Birri</li></ul></ul></ul></ul></ul>,"Nilo-Saharan,Central Sudanic, Birri–, Kresh, Birri",bvq,Uknown,Haut-Mbomou,Unknown,Unknown,https://en.wikipedia.org/wiki/Birri_language
154,bish1246,Bishuo,bwh,language,Africa,6.67251,9.79396,bishuo,Bishuo,1,Critically endangered,Bishuo,<ul><li>Niger–Congo</li><ul><li>Atlantic–Congo</li><ul><li> Volta–Congo</li><ul><li> Benue–Congo</li><ul><li> Bantoid</li><ul><li> Southern Bantoid</li><ul><li> Beboid</li><ul><li>Furu</li><ul><li>Bishuo</li></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Niger–Congo,Atlantic–Congo, Volta–Congo, Benue–Congo, Bantoid, Southern Bantoid, Beboid,Furu,Bishuo",bwh,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Bishuo_language
