,glottocode,name,isocodes,level,macroarea,latitude,longitude,name_normalized,Name in English,Number of speakers,Degree of endangerment,lang,family,dialects,iso3code,speakers,regions,off_lang,rec_min_lang,url
485,nasa1240,Nasarian,nvh,language,Papunesia,-16.3497,167.414,nasarian,Nasarian,5,Critically endangered,Nasarian,"Austronesian
	Malayo-Polynesian
		Oceanic
			Southern Oceanic
				North-Central Vanuatu
					Central Vanuatu
						Malakula
							Malakula Interior
								Nasarian
									
	","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Malakula, Malakula Interior, Nasarian",nvh,5 ,Central Malekula,Unknown,Unknown,https://en.wikipedia.org/wiki/Nasarian_language
486,nets1241,Natsilingmiutut,,dialect,North America,,,natsilingmiutut,Natsilingmiutut,1455,Vulnerable,Natchilingmiutut,"Eskaleut
	Eskimo
		Inuit
			Inuvialuktun
				Natchilingmiutut
					
	","Eskaleut, Eskimo, Inuit, Inuvialuktun, Natchilingmiutut",–,Uknown,Western Nunavut,Unknown,Unknown,https://en.wikipedia.org/wiki/Natsilingmiutut
487,naun1237,Nauna,ncn,language,Papunesia,-2.21213,148.201,nauna,Nauna,130,Vulnerable,Nauna,"Austronesian
	Malayo-Polynesian
		Oceanic
			Admiralty Islands
				Eastern Admiralty Islands
					Southeastern islands
						Nauna
							
	","Austronesian, Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern Admiralty Islands, Southeastern islands, Nauna",ncn,420 ,"Nauna Island, Manus Province",Unknown,Unknown,https://en.wikipedia.org/wiki/Nauna_language
488,nava1243,Navajo,nav,language,North America,36.33,-109.38,navajo,Navajo,120000,Vulnerable,Navajo,"['Dené–Yeniseian'
	'?\n'
		'Na-Dené'
			'Athabaskan'
				'Southern Athabaskan'
					'Southwestern Apache'
						'Western'
							'Navajo']
								
	",,nav,"170,000 (2019 census)[1]","Arizona, New Mexico, Utah, Colorado",,,https://en.wikipedia.org/wiki/Navajo_language
489,navw1234,Navwien,,language,Papunesia,-16.502947,167.554419,navwien,Navwien,5,Critically endangered,Navwien,"Austronesian
	Malayo-Polynesian
		Oceanic
			Southern Oceanic
				North-Central Vanuatu
					Central Vanuatu
						Malakula
							Malakula Interior
								Navwien
									
	","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Malakula, Malakula Interior, Navwien",Nonetitle (titlemistitle),"""handful"" ",Malakula,Unknown,Unknown,https://en.wikipedia.org/wiki/Navwien_language
490,nayi1243,Nayi,noz,language,Africa,6.88202,36.3813,nayi,Nayi,3656,Vulnerable,Nayi,"Afro-Asiatic
	Omotic
		North
			Maji
				Nayi
					
	","Afro-Asiatic, Omotic, North, Maji, Nayi",noz,"7,200 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Nayi_language
491,ndin1245,Nding,eli,language,Africa,10.2741,30.7306,nding,Nding,3513,Critically endangered,Nding,"Niger–Congo
	\n
		Atlantic–Congo
			Talodi–Heiban
				Talodi languages
					Nding
						
	","Niger–Congo, \n, Atlantic–Congo, Talodi–Heiban, Talodi languages, Nding",eli,Uknown,"Eliri Hills, Mountain Jebel Eliri, South Talodi in the South Kordofan",Unknown,Unknown,https://en.wikipedia.org/wiki/Nding_language
492,newr1237,New River Shasta,,language,North America,41.100052,-123.179627,new river shasta,New River Shasta,0,Extinct,New River Shasta,"Hokan
	\xa0\n
		\nShasta–Palaihnihan
			Shastan
				New River Shasta
					
	","Hokan, \xa0\n, \nShasta–Palaihnihan, Shastan, New River Shasta",Nonetitle (titlemistitle),Uknown,"Salmon River, northern California",Unknown,Unknown,https://en.wikipedia.org/wiki/New_River_Shasta_language
493,ngal1292,Ngalkbun,ngk,language,Australia,-13.9783,133.936,ngalkbun,Ngalkbun,30,Severely endangered,Dalabon,"Macro-Gunwinyguan
	\n
		Gunwinyguan
			Marne
				Central Gunwinyguan
					Dalabon
						
	","Macro-Gunwinyguan, \n, Gunwinyguan, Marne, Central Gunwinyguan, Dalabon",ngk,3 ,Arnhem Land,Unknown,Unknown,https://en.wikipedia.org/wiki/Dalabon_language
494,ngan1291,Nganasan,nio,language,Eurasia,73.1354,86.2106,nganasan,Nganasan,505,Severely endangered,Nganasan,"Uralic
	Samoyedic
		Nganasan
			
	","Uralic, Samoyedic, Nganasan",nio,416 ,Taymyr Autonomous Okrug,Unknown,Unknown,https://en.wikipedia.org/wiki/Nganasan_language
495,ngan1295,Ngandi,nid,language,Australia,-12.8448,134.649,ngandi,Ngandi,9,Critically endangered,Ngandi,"Arnhem
	\nEast Arnhem
		Ngandi
			
	","Arnhem, \nEast Arnhem, Ngandi",nid,Uknown,Northern Territory,Unknown,Unknown,https://en.wikipedia.org/wiki/Ngandi_language
496,ngil1242,Ngile,jle,language,Africa,10.7194,29.997,ngile,Ngile,38000,Severely endangered,Ngile,"Niger–Congo
	\n
		Kordofanian
			Talodi–Heiban
				Talodi
					Ngile–Dengebu
						Ngile
							
	","Niger–Congo, \n, Kordofanian, Talodi–Heiban, Talodi, Ngile–Dengebu, Ngile",jle,"39,000 ",South Kordofan,Unknown,Unknown,https://en.wikipedia.org/wiki/Ngile_language
497,ngwa1251,Ngwaba,ngw,language,Africa,10.0921,12.7942,ngwaba,Ngwaba,10000,Severely endangered,Ngwaba,"Afro-Asiatic
	Chadic
		Biu–Mandara
			Tera
				 (A.1)
					2
						Ngwaba
							
	","Afro-Asiatic, Chadic, Biu–Mandara, Tera,  (A.1), 2, Ngwaba",ngw,,Adamawa State,Unknown,Unknown,https://en.wikipedia.org/wiki/Ngwaba_language
498,niha1238,Nihali,nll,language,Eurasia,21.1886,76.3318,nihali,Nihali,2000,Critically endangered,Nihali,"Language isolate
	
	",Language isolate,nll,"2,500 ","Jalgaon Jamod, on the border of Maharashtra and Madhya Pradesh",Unknown,Unknown,https://en.wikipedia.org/wiki/Nihali_language
499,niha1238,Nihali,nll,language,Eurasia,21.1886,76.3318,nihali,Nihali,2000,Critically endangered,Nihali,"['Language isolate']
	
	",,nll,"2,500 (2016)[1]","Jalgaon Jamod, on the border of Maharashtra and Madhya Pradesh",,,https://en.wikipedia.org/wiki/Nihali_language
500,nisv1234,Nisvai,,language,Papunesia,-16.41306,167.785556,nisvai,Nisvai,20,Critically endangered,Nisvai,"Austronesian
	Malayo-Polynesian
		Oceanic
			Southern Oceanic
				North-Central Vanuatu
					Central Vanuatu
						Malakula
							Malakula Interior
								Nisvai
									
	","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Malakula, Malakula Interior, Nisvai",Nonetitle (titlemistitle),200 ,Malekula,Unknown,Unknown,https://en.wikipedia.org/wiki/Nisvai_language
501,niue1239,Niuean,niu,language,Papunesia,-19.06,-169.86,niuean,Niuean,14000,Definitely endangered,Niuean,"Austronesian
	Malayo-Polynesian
		Oceanic
			Polynesian
				Tongic
					Niuean
						
	","Austronesian, Malayo-Polynesian, Oceanic, Polynesian, Tongic, Niuean",niu,"1,300 in Niue ",, Niue,Unknown,https://en.wikipedia.org/wiki/Niuean_language
502,njal1239,Njalgulgule,njl,language,Africa,8.70752,26.1147,njalgulgule,Njalgulgule,900,Severely endangered,Nyolge,"Nilo-Saharan
	\n
		Eastern Sudanic
			Kir–Abbaian
				
					Daju
						Western
							Nyolge
								
	","Nilo-Saharan, \n, Eastern Sudanic, Kir–Abbaian, , Daju, Western, Nyolge",njl,,Sopo River,Unknown,Unknown,https://en.wikipedia.org/wiki/Nyolge_language
503,njer1242,Njerep,njr,language,Africa,6.82183,11.521,njerep,Njerep,4,Critically endangered,Njerep,"Niger–Congo
	\n
		Atlantic–Congo
			Benue–Congo
				Mambiloid
					Mambila–Konja
						Njerep
							
	","Niger–Congo, \n, Atlantic–Congo, Benue–Congo, Mambiloid, Mambila–Konja, Njerep",njr,Uknown,"Adamawa Region, Cameroon",Unknown,Unknown,https://en.wikipedia.org/wiki/Njerep_language
504,nook1247,Nooksack,nok,language,North America,48.2201,-121.973,nooksack,Nooksack,0,Extinct,Nooksack,"Salish
	Coast Salish
		Central
			Nooksack
				
	","Salish, Coast Salish, Central, Nooksack",nok,Uknown,"Whatcom County, Washington",Unknown,Unknown,https://en.wikipedia.org/wiki/Nooksack_language
505,nort2875,Northern Alta,aqn,language,Papunesia,15.6913,121.454,northern alta,Northern Alta,200,Severely endangered,Northern Alta,"Austronesian
	Malayo-Polynesian
		Philippine
			Northern Luzon
				Meso-Cordilleran
					Alta
						Northern Alta
							
	","Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, Alta, Northern Alta",aqn,200 ,Luzon,Unknown,Unknown,https://en.wikipedia.org/wiki/Northern_Alta_language
506,mans1258,Northern Mansi,mns,language,Eurasia,64.4118,61.344,northern mansi,Northern Mansi,2746,Severely endangered,Northern Mansi,"Uralic
	Ugric
		
			Ob-Ugric
				
					Mansi
						Northern Mansi
							
	","Uralic, Ugric, , Ob-Ugric, , Mansi, Northern Mansi",–,"2,200 ","Khanty–Mansi, Sverdlovsk",Unknown,Unknown,https://en.wikipedia.org/wiki/Northern_Mansi_language
507,nort2966,Northern Pomo,pej,language,North America,39.1084,-123.209,northern pomo,Northern Pomo,3,Critically endangered,Northern Pomo,"Pomoan
	\nWestern
		Northern Pomo
			
	","Pomoan, \nWestern, Northern Pomo",pej,Uknown,Northern California,Unknown,Unknown,https://en.wikipedia.org/wiki/Northern_Pomo_language
508,nort2968,Northern Sierra Miwok,nsq,language,North America,38.4179,-120.588,northern sierra miwok,Northern Sierra Miwok,6,Critically endangered,Northern Sierra Miwok,"Yok-Utian
	Utian
		Miwokan
			Eastern
				Sierra Miwok
					Northern Sierra Miwok
						
	","Yok-Utian, Utian, Miwokan, Eastern, Sierra Miwok, Northern Sierra Miwok",nsq,Uknown,California,Unknown,Unknown,https://en.wikipedia.org/wiki/Northern_Sierra_Miwok
509,stra1244,Northern Straits Salish,str,language,North America,48.51614,-123.757114,northern straits salish,Northern Straits Salish,65,Critically endangered,North Straits Salish,"Salishan
	Coast
		Central
			Straits Salish
				North Straits Salish
					
	","Salishan, Coast, Central, Straits Salish, North Straits Salish",str,105 ,"Vancouver Island, British Columbia, Canada; Washington, United States",Unknown,Unknown,https://en.wikipedia.org/wiki/North_Straits_Salish_language
510,nort2671,North Saami,sme,language,Eurasia,68.725,22.1113,north saami,North Saami,30000,Definitely endangered,Northern Sámi,"Uralic
	Sámi
		Western
			Northern Sámi
				
	","Uralic, Sámi, Western, Northern Sámi",sme,,, Norway, Finland Sweden,https://en.wikipedia.org/wiki/Northern_S%C3%A1mi
511,nort2671,North Saami,sme,language,Eurasia,68.725,22.1113,north saami,North Saami,30000,Definitely endangered,Northern Sámi,"['Uralic'
	'Sámi'
		'Western'
			'Northern Sámi']
				
	",,sme,"(c. 25,000 cited 1992–2013)[1]",, Norway[2][3], Finland Sweden[4],https://en.wikipedia.org/wiki/Northern_S%C3%A1mi
512,nupb1238,Nupbikha,npb,language,Eurasia,27.4301,90.534,nupbikha,Nupbikha,0,Vulnerable,Nupbikha,"Sino-Tibetan
	\n(
		Tibeto-Burman
			)
				Tibeto-Kanauri
					Bodish
						East Bodish
							Nupbikha
								
	","Sino-Tibetan, \n(, Tibeto-Burman, ), Tibeto-Kanauri, Bodish, East Bodish, Nupbikha",npb,"2,200 ",Bhutan,Unknown,Unknown,https://en.wikipedia.org/wiki/Nupbi_language
513,nyan1313,Nyang'i,nyp,language,Africa,3.4997,33.73651,nyang'i,Nyang'i,0,Extinct,Nyang'i,"Nilo-Saharan
	\n
		Kuliak
			""Nyangi–""
				Soo
					""Nyangi""
						
	","Nilo-Saharan, \n, Kuliak, ""Nyangi–"", Soo, ""Nyangi""",nyp,None1 semi-speaker ,Uganda,Unknown,Unknown,https://en.wikipedia.org/wiki/Nyang%27i_language
514,nyan1313,Nyang'i,nyp,language,Africa,3.4997,33.73651,nyang'i,Nyang'i,0,Extinct,Nyang'i,"['Nilo-Saharan'
	'?\n'
		'Kuliak'
			""Nyang'i–""
				'Soo'
					""Nyang'i""]
						
	",,nyp,None1 semi-speaker (2017),Uganda,,,https://en.wikipedia.org/wiki/Nyangia_language
515,nyan1301,Nyangumarta,nna,language,Australia,-20.6271,121.391,nyangumarta,Nyangumarta,250,Vulnerable,Nyangumarta,"Pama–Nyungan
	Marrngu
		Nyangumarta
			
	","Pama–Nyungan, Marrngu, Nyangumarta",nna,240 ,Western Australia,Unknown,Unknown,https://en.wikipedia.org/wiki/Nyangumarta_language
516,obis1242,Obispeño,obi,language,North America,35.2873,-120.669,obispeño,Obispeño,0,Extinct,Obispeño,"Chumashan
	Obispeño
		
	","Chumashan, Obispeño",obi,Uknown,Californian coastal areas,Unknown,Unknown,https://en.wikipedia.org/wiki/Obispe%C3%B1o_language
517,obok1239,Obokuitai,afz,language,Papunesia,-2.88029,137.924,obokuitai,Obokuitai,120,Vulnerable,Obokuitai,"Lakes Plain
	\nCentral
		Obokuitai–Eritai
			Obokuitai
				
	","Lakes Plain, \nCentral, Obokuitai–Eritai, Obokuitai",afz,120 ,"Obogwi village in East Central Mambermano District, Mamberamo Raya Regency, Papua",Unknown,Unknown,https://en.wikipedia.org/wiki/Obokuitai_language
518,oira1263,Oirata,oia,language,Papunesia,-8.09044,127.201,oirata,Oirata,1221,Definitely endangered,Oirata,"Trans–New Guinea
	\xa0\n
		West Bomberai
			\xa0
				Timor–Alor–Pantar
					Eastern Timor
						Oirata–Fataluku
							Oirata
								
	","Trans–New Guinea, \xa0\n, West Bomberai, \xa0, Timor–Alor–Pantar, Eastern Timor, Oirata–Fataluku, Oirata",oia,,"Maluku Islands (Kisar, Ambon)",Unknown,Unknown,https://en.wikipedia.org/wiki/Oirata_language
519,oira1263,Oirata,oia,language,Papunesia,-8.09044,127.201,oirata,Oirata,1221,Definitely endangered,Oirata,"['Trans–New Guinea'
	'\xa0?\n'
		'West Bomberai'
			'\xa0?'
				'Timor–Alor–Pantar'
					'Eastern Timor'
						'Oirata–Fataluku'
							'Oirata']
								
	",,oia,"(1,200 cited 1987)[1]","Maluku Islands (Kisar, Ambon)",,,https://en.wikipedia.org/wiki/Oirata_language
520,prus1238,Old Prussian,prg,language,Eurasia,52.394,14.757,old prussian,Old Prussian,0,Extinct,Old Prussian,"Indo-European
	Balto-Slavic
		Baltic
			West Baltic
				Old Prussian
					
	","Indo-European, Balto-Slavic, Baltic, West Baltic, Old Prussian",prg,Uknown,Prussia,Unknown,Unknown,https://en.wikipedia.org/wiki/Old_Prussian_language
521,sire1246,Old Sirenik,ysr,language,Eurasia,64.5192,-173.925,old sirenik,Old Sirenik,0,Extinct,Sirenik,"Eskaleut
	Eskimo
		Yupik
			
				Sirenik
					
	","Eskaleut, Eskimo, Yupik, , Sirenik",ysr,Uknown,"Bering Strait region, mixed populations in settlements Sireniki and Imtuk",Unknown,Unknown,https://en.wikipedia.org/wiki/Sirenik_language
522,olra1234,Olrat,olr,dialect,Papunesia,-14.313,167.433,olrat,Olrat,5,Critically endangered,Olrat,"Austronesian
	Malayo-Polynesian
		Oceanic
			Southern Oceanic
				North-Central Vanuatu
					North Vanuatu
						Torres-Banks
							Olrat
								
	","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, North Vanuatu, Torres-Banks, Olrat",olr,3 ,Gaua,Unknown,Unknown,https://en.wikipedia.org/wiki/Olrat_language
523,omah1247,Omaha-Ponca,oma,language,North America,42.0944,-96.5295,omaha-ponca,Omaha-Ponca,50,Critically endangered,Omaha–Ponca,"Siouan
	Western Siouan
		Mississippi Valley
			Dhegiha
				Omaha–Ponca
					
	","Siouan, Western Siouan, Mississippi Valley, Dhegiha, Omaha–Ponca",oma,85 ,Nebraska and Oklahoma,Unknown,Unknown,https://en.wikipedia.org/wiki/Omaha%E2%80%93Ponca_language
524,omot1239,Omotik,omt,language,Africa,-1.34401,35.6296,omotik,Omotik,50,Critically endangered,Omotik,"Nilo-Saharan
	\n
		Eastern Sudanic
			Nilotic
				Southern Nilotic
					Omotik-
						Datooga
							Omotik
								
	","Nilo-Saharan, \n, Eastern Sudanic, Nilotic, Southern Nilotic, Omotik-, Datooga, Omotik",omt,,"Great Rift Valley, Kenya",Unknown,Unknown,https://en.wikipedia.org/wiki/Omotik_language
525,omot1239,Omotik,omt,language,Africa,-1.34401,35.6296,omotik,Omotik,50,Critically endangered,Omotik,"['Nilo-Saharan'
	'?\n'
		'Eastern Sudanic'
			'Nilotic'
				'Southern Nilotic'
					'Omotik-'
						'Datooga'
							'Omotik']
								
	",,omt,(50 older adults cited 1980)[1],"Great Rift Valley, Kenya",,,https://en.wikipedia.org/wiki/Omotik_language
526,bira1253,Ongota,bxe,language,Africa,5.29807,37.025,ongota,Ongota,8,Critically endangered,Ongota,"unclassified (possibly a 
	language isolate
		)
			
	","unclassified (possibly a , language isolate, )",bxe,12 ,"Southern Omo Zone, Southern Region",Unknown,Unknown,https://en.wikipedia.org/wiki/Ongota_language
527,onin1245,Onin,oni,language,Papunesia,-2.75976,132.062,onin,Onin,500,Vulnerable,Onin,"Austronesian
	Malayo-Polynesian
		 (MP)
			Central–Eastern MP
				Kei–Tanimbar
					Yamdena–North Bomberai
						North Bomberai
							Sekar Onim
								Onin
									
	","Austronesian, Malayo-Polynesian,  (MP), Central–Eastern MP, Kei–Tanimbar, Yamdena–North Bomberai, North Bomberai, Sekar Onim, Onin",oni,500 ,"Kokas District, Teluk Patipi District, Fakfak Regency, Bomberai Peninsula",Unknown,Unknown,https://en.wikipedia.org/wiki/Onin_language
528,ormu1248,Ormu,orz,language,Papunesia,-2.51361,140.6015,ormu,Ormu,500,Vulnerable,Ormu,"Austronesian
	Malayo-Polynesian
		Oceanic
			Western Oceanic
				North New Guinea
					Sarmi – Jayapura Bay
						Jayapura Bay
							Ormu
								
	","Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Sarmi – Jayapura Bay, Jayapura Bay, Ormu",orz,500 ,Papua,Unknown,Unknown,https://en.wikipedia.org/wiki/Ormu_language
529,ormu1247,Ormuri,oru,language,Eurasia,32.6819,69.3444,ormuri,Ormuri,1000,Definitely endangered,Ormuri,"Indo-European
	Indo-Iranian
		Iranian
			Eastern
				Ormuri
					
	","Indo-European, Indo-Iranian, Iranian, Eastern, Ormuri",oru,"6,000 ",South Waziristan and Logar,Unknown,Unknown,https://en.wikipedia.org/wiki/Ormuri
530,oroc1248,Oroch,oac,language,Eurasia,50.32354,137.85131,oroch,Oroch,100,Critically endangered,Oroch,"Tungusic
	Udegheic
		Oroch
			
	","Tungusic, Udegheic, Oroch",oac,43; 28 ,Russian Far East,Unknown,Unknown,https://en.wikipedia.org/wiki/Oroch_language
531,oroc1248,Oroch,oac,language,Eurasia,50.32354,137.85131,oroch,Oroch,100,Critically endangered,Oroch,"['Tungusic'
	'Udegheic'
		'Oroch']
			
	",,oac,43; 28 (declared to be used in everyday life) (2021 census)[1],Russian Far East,,,https://en.wikipedia.org/wiki/Oroch_language
532,oroh1237,Oroha,ora,language,Papunesia,-9.7386,161.513,oroha,Oroha,100,Severely endangered,Oroha,"Austronesian
	Malayo-Polynesian
		Oceanic
			Southeast Solomonic
				Malaita – San Cristobal
					Malaita
						Southern
							Oroha
								
	","Austronesian, Malayo-Polynesian, Oceanic, Southeast Solomonic, Malaita – San Cristobal, Malaita, Southern, Oroha",ora,,"South Malaita, Solomon Islands",Unknown,Unknown,https://en.wikipedia.org/wiki/Oroha_language
533,orok1265,Orok,oaa,language,Eurasia,49.36393,143.12819,orok,Orok,64,Critically endangered,Uilta,"Tungusic
	\nSouthern
		Nanaic
			Uilta
				
	","Tungusic, \nSouthern, Nanaic, Uilta",oaa,26–47 ,"Sakhalin Oblast (Russian Far East), Hokkaido",Unknown,Unknown,https://en.wikipedia.org/wiki/Orok_language
534,orok1265,Orok,oaa,language,Eurasia,49.36393,143.12819,orok,Orok,64,Critically endangered,Uilta,"['Tungusic'
	'\nSouthern'
		'Nanaic'
			'Uilta']
				
	",,oaa,26–47 (2010 census)[1],"Sakhalin Oblast (Russian Far East), Hokkaido",,,https://en.wikipedia.org/wiki/Orok_language
535,orow1242,Orowe,bpk,language,Papunesia,-21.6269,165.473,orowe,Orowe,587,Definitely endangered,Orowe,"Austronesian
	Malayo-Polynesian
		Oceanic
			Southern Oceanic
				New Caledonian – Loyalties
					New Caledonian
						Southern
							South Southern
								Wailic
									Orowe
										
	","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, New Caledonian – Loyalties, New Caledonian, Southern, South Southern, Wailic, Orowe",bpk,490 ,"Bourail, New Caledonia",Unknown,Unknown,https://en.wikipedia.org/wiki/Orowe_language
536,orow1243,Oro Win,orw,language,South America,-10.737,-64.0299,oro win,Oro Win,5,Critically endangered,Oro Win,"Chapacuran
	\nWari
		Oro Win
			
	","Chapacuran, \nWari, Oro Win",orw,5 ,Brazil,Unknown,Unknown,https://en.wikipedia.org/wiki/Oro_Win_language
537,otor1240,Otoro,otr,language,Africa,11.1187,30.573,otoro,Otoro,10000,Severely endangered,Otoro,"Niger–Congo
	\n
		Atlantic–Congo
			Talodi–Heiban
				Heiban
					Central
						Ebang–Logol
							Otoro
								
	","Niger–Congo, \n, Atlantic–Congo, Talodi–Heiban, Heiban, Central, Ebang–Logol, Otoro",otr,"17,000 ",Nuba Hills,Unknown,Unknown,https://en.wikipedia.org/wiki/Otoro_language
