Name in English,Number of speakers,Degree of endangerment,Wikipedia URL
"Zapotec of the Valleys, west",211,Definitely endangered,https://en.wikipedia.org/wiki/Asunci%C3%B3n_Mixtepec_Zapotec
Karo,208,Vulnerable,https://en.wikipedia.org/wiki/Karo
Cocopa (Mexico),206,Definitely endangered,https://en.wikipedia.org/wiki/Cocopa_language
Korúbo,205,Vulnerable,https://en.wikipedia.org/wiki/Kor%C3%BAbo_language
Aja,200,Critically endangered,https://en.wikipedia.org/wiki/Aja
Antakirinya,200,Definitely endangered,https://en.wikipedia.org/wiki/Antakirinya_language
Bana,200,Severely endangered,https://en.wikipedia.org/wiki/Bana
Baras,200,Severely endangered,https://en.wikipedia.org/wiki/Baras
Batak,200,Definitely endangered,https://en.wikipedia.org/wiki/Batak
Birri,200,Critically endangered,https://en.wikipedia.org/wiki/Birri
Bonggo,200,Severely endangered,https://en.wikipedia.org/wiki/Bonggo
Central Siberian Yupik (Chukotka),200,Severely endangered,https://en.wikipedia.org/wiki/Central_Siberian_Yupik_language
Chawte,200,Definitely endangered,https://en.wikipedia.org/wiki/Chothe_language
Che Wong,200,Definitely endangered,https://en.wikipedia.org/wiki/Cheq_Wong_language
Defaka,200,Critically endangered,https://en.wikipedia.org/wiki/Defaka
Doga,200,Definitely endangered,https://en.wikipedia.org/wiki/Doga
Dorig,200,Definitely endangered,https://en.wikipedia.org/wiki/Dorig_language
Dukha,200,Severely endangered,https://en.wikipedia.org/wiki/Dukha_people
Emae,200,Vulnerable,https://en.wikipedia.org/wiki/Emae
Erokwanas,200,Vulnerable,https://en.wikipedia.org/wiki/Erokwanas_language
Gowro,200,Severely endangered,https://en.wikipedia.org/wiki/Gowro_language
Hayu,200,Critically endangered,https://en.wikipedia.org/wiki/Hayu
Hidatsa,200,Definitely endangered,https://en.wikipedia.org/wiki/Hidatsa
Ingrian,200,Severely endangered,https://en.wikipedia.org/wiki/Ingrian
Iwaidja,200,Vulnerable,https://en.wikipedia.org/wiki/Iwaidja_people
Kadai,200,Definitely endangered,https://en.wikipedia.org/wiki/Kadai
Kao,200,Definitely endangered,https://en.wikipedia.org/wiki/Kao
Karo,200,Critically endangered,https://en.wikipedia.org/wiki/Karo
Kelo,200,Critically endangered,https://en.wikipedia.org/wiki/Kelo
Kokota,200,Vulnerable,https://en.wikipedia.org/wiki/Kokota
Koneraw,200,Vulnerable,https://en.wikipedia.org/wiki/Koneraw_language
Koroshi,200,Critically endangered,https://en.wikipedia.org/wiki/Koroshi
Magori,200,Vulnerable,https://en.wikipedia.org/wiki/Magori_language
Maung,200,Vulnerable,https://en.wikipedia.org/wiki/Maung
Mehináku,200,Vulnerable,https://en.wikipedia.org/wiki/Mehinaku
Moghol,200,Critically endangered,https://en.wikipedia.org/wiki/Mogol
Ningalami,200,Severely endangered,https://en.wikipedia.org/wiki/Nangalami_language
Northern Alta,200,Severely endangered,https://en.wikipedia.org/wiki/Northern_Alta_language
Numbani,200,Vulnerable,https://en.wikipedia.org/wiki/Numbami_language
Nung Ven,200,Vulnerable,https://en.wikipedia.org/wiki/En_language
Ongamo,200,Critically endangered,https://en.wikipedia.org/wiki/Ongamo_language
Orejón,200,Severely endangered,https://en.wikipedia.org/wiki/Enterolobium_cyclocarpum
Pacific Gulf Yupik,200,Severely endangered,https://en.wikipedia.org/wiki/Alutiiq_language
Pipil,200,Critically endangered,https://en.wikipedia.org/wiki/Pipil
Saisiyat,200,Severely endangered,https://en.wikipedia.org/wiki/Saisiyat
Sauk-Fox,200,Critically endangered,https://en.wikipedia.org/wiki/Sauk_language
Sepa,200,Vulnerable,https://en.wikipedia.org/wiki/SEPA
Shark Bay,200,Vulnerable,https://en.wikipedia.org/wiki/Shark_Bay
Southern Chocho,200,Severely endangered,https://en.wikipedia.org/wiki/Chocho_language
Theen,200,Severely endangered,https://en.wikipedia.org/wiki/Theen_language
Töitschu,200,Severely endangered,https://en.wikipedia.org/wiki/Walser_German
|Xaise,200,Critically endangered,https://en.wikipedia.org/wiki/Xaise_language
Beaver,195,Definitely endangered,https://en.wikipedia.org/wiki/Beaver
Nootka,185,Severely endangered,https://en.wikipedia.org/wiki/Nootka
Tipai (Mexico),184,Severely endangered,https://en.wikipedia.org/wiki/Tipai_language
Uru-eu-au-au,183,Vulnerable,https://en.wikipedia.org/wiki/Uru-eu-wau-wau_language
Eastern Chocho,181,Severely endangered,https://en.wikipedia.org/wiki/Chocho_language
Bahonsuai,180,Definitely endangered,https://en.wikipedia.org/wiki/Bahonsuai_language
Bedoanas,180,Vulnerable,https://en.wikipedia.org/wiki/Bedoanas_language
Jarawára,180,Vulnerable,https://en.wikipedia.org/wiki/Jarawara_language
Keder,180,Severely endangered,https://en.wikipedia.org/wiki/Keder_language
Straits Salish,180,Severely endangered,https://en.wikipedia.org/wiki/North_Straits_Salish_language
Zo'é,177,Vulnerable,https://en.wikipedia.org/wiki/Zo%27%C3%A9
Central Ojibwe,175,Definitely endangered,https://en.wikipedia.org/wiki/Ojibwe_language
Kuurinji,175,Definitely endangered,
Mwatebu,166,Definitely endangered,https://en.wikipedia.org/wiki/Mwatebu_language
Zazao,166,Critically endangered,https://en.wikipedia.org/wiki/Zazao_language
"Zapotec of the Southern mountains, northwest lowlands",164,Definitely endangered,https://en.wikipedia.org/wiki/Zapotec_languages
Pije,161,Severely endangered,https://en.wikipedia.org/wiki/Pije_language
Aweti,160,Vulnerable,https://en.wikipedia.org/wiki/Aweti
Koro,160,Definitely endangered,https://en.wikipedia.org/wiki/Koro
Meriam Mir,160,Definitely endangered,https://en.wikipedia.org/wiki/Meriam_language
Onjab,160,Vulnerable,https://en.wikipedia.org/wiki/Onjab_language
Tsimshian,160,Critically endangered,https://en.wikipedia.org/wiki/Tsimshian
Chihuahua Lower Pima,159,Definitely endangered,https://en.wikipedia.org/wiki/Pima_Bajo_language
Sonora Lower Pima,159,Severely endangered,https://en.wikipedia.org/wiki/Pima_Bajo_language
Kaska,155,Severely endangered,https://en.wikipedia.org/wiki/Kaska_Dena
Aikana,150,Definitely endangered,https://en.wikipedia.org/wiki/Aikana
Aleut (Eastern),150,Critically endangered,https://en.wikipedia.org/wiki/Aleut_language
Aleut (Western),150,Severely endangered,https://en.wikipedia.org/wiki/Aleut_language
Amblong,150,Definitely endangered,https://en.wikipedia.org/wiki/Amblong_language
Arguni,150,Vulnerable,https://en.wikipedia.org/wiki/Arguni_language
Assiniboine (United States of America),150,Critically endangered,https://en.wikipedia.org/wiki/Assiniboine_language
Baki,150,Vulnerable,https://en.wikipedia.org/wiki/Baki
Cacua,150,Severely endangered,https://en.wikipedia.org/wiki/Kakwa_language
Camarines Norte Agta,150,Severely endangered,https://en.wikipedia.org/wiki/Manide_language
Cubeo (Brazil),150,Definitely endangered,https://en.wikipedia.org/wiki/Cubeo_language
Gwich'in (United States of America),150,Severely endangered,https://en.wikipedia.org/wiki/Gwich%27in_language
Hiw,150,Definitely endangered,https://en.wikipedia.org/wiki/HIW
Katxuyana-Xikuyána,150,Vulnerable,https://en.wikipedia.org/wiki/Katxuyana_language
Ket,150,Severely endangered,https://en.wikipedia.org/wiki/Ket
Koyukon,150,Critically endangered,https://en.wikipedia.org/wiki/Koyukon
Malmariv,150,Vulnerable,https://en.wikipedia.org/wiki/Malmariv_language
Mt. Iraya Agta,150,Definitely endangered,https://en.wikipedia.org/wiki/Mount_Iraya_Agta_language
Ocaina (Peru),150,Critically endangered,https://en.wikipedia.org/wiki/Ocaina_language
Papapana,150,Definitely endangered,https://en.wikipedia.org/wiki/Papapana_language
Quechan,150,Definitely endangered,https://en.wikipedia.org/wiki/Quechan
Southern Ayta,150,Critically endangered,https://en.wikipedia.org/wiki/Ayta_language
Tundra Yukagir,150,Critically endangered,https://en.wikipedia.org/wiki/Yukaghir_language
Tupari,150,Definitely endangered,https://en.wikipedia.org/wiki/Tupari_language
Wari,150,Definitely endangered,https://en.wikipedia.org/wiki/Wari
Yavapai,150,Severely endangered,https://en.wikipedia.org/wiki/Yavapai
Mlabri,149,Definitely endangered,https://en.wikipedia.org/wiki/Mlabri
Negidal,147,Critically endangered,https://en.wikipedia.org/wiki/Negidals
Suarmin,145,Definitely endangered,https://en.wikipedia.org/wiki/Suarmin_language
Kickapoo (Mexico),144,Critically endangered,https://en.wikipedia.org/wiki/Kickapoo_language
Wab,142,Vulnerable,https://en.wikipedia.org/wiki/WAB
Motocintlec,141,Critically endangered,https://en.wikipedia.org/wiki/Motozintleco
Dengalu,140,Definitely endangered,https://en.wikipedia.org/wiki/Dengalu_language
Dimbong,140,Critically endangered,https://en.wikipedia.org/wiki/Kaalong_language
Kunbarlang,140,Severely endangered,https://en.wikipedia.org/wiki/Gambalang
Machineri (Bolivia),140,Severely endangered,https://en.wikipedia.org/wiki/Machineri_language
Taworta,140,Vulnerable,https://en.wikipedia.org/wiki/Taworta_language
ǂHoa,140,Critically endangered,https://en.wikipedia.org/wiki/%C7%82Hoa_language
Handuri,138,Critically endangered,https://en.wikipedia.org/wiki/Handuri_language
Suruahá,136,Vulnerable,https://en.wikipedia.org/wiki/Zuruah%C3%A3
Kutenai,135,Severely endangered,https://en.wikipedia.org/wiki/Kutenai
Nauna,130,Vulnerable,https://en.wikipedia.org/wiki/Nauna
Okanagan,130,Definitely endangered,https://en.wikipedia.org/wiki/Okanagan
Piu,130,Definitely endangered,https://en.wikipedia.org/wiki/Piu
Ocaina (Colombia),126,Severely endangered,https://en.wikipedia.org/wiki/Ocaina_language
Yuki,125,Severely endangered,https://en.wikipedia.org/wiki/Yuki
Asurini do Xingu,124,Vulnerable,https://en.wikipedia.org/wiki/Asurini_language
Nahukwa,124,Definitely endangered,https://en.wikipedia.org/wiki/Nahukwa_language
Aputai,120,Critically endangered,https://en.wikipedia.org/wiki/Wetarese_language
Budibud,120,Vulnerable,https://en.wikipedia.org/wiki/Budibud_language
Capanahua,120,Severely endangered,https://en.wikipedia.org/wiki/Shipibo_language
Dâw,120,Vulnerable,https://en.wikipedia.org/wiki/D%C3%A2w
Ili Turk,120,Severely endangered,https://en.wikipedia.org/wiki/Ili_Turk_language
Lamu,120,Critically endangered,https://en.wikipedia.org/wiki/Lamu
Obokuitai,120,Vulnerable,https://en.wikipedia.org/wiki/Obokuitai_language
Polonomombauk,120,Definitely endangered,https://en.wikipedia.org/wiki/Polonomombauk_language
Samre,120,Critically endangered,https://en.wikipedia.org/wiki/Samre
Tutuba,120,Definitely endangered,https://en.wikipedia.org/wiki/Tutuba
Northern Tutchone,115,Definitely endangered,https://en.wikipedia.org/wiki/Northern_Tutchone
Dubu,110,Vulnerable,https://en.wikipedia.org/wiki/Tofu
Haisla,110,Critically endangered,https://en.wikipedia.org/wiki/Haisla
Heiltsuk,105,Critically endangered,https://en.wikipedia.org/wiki/Heiltsuk
Kwegu,103,Critically endangered,https://en.wikipedia.org/wiki/Kwegu
Adnyamathanha,100,Definitely endangered,https://en.wikipedia.org/wiki/Adnyamathanha
Ainbai,100,Severely endangered,https://en.wikipedia.org/wiki/Ainbai_language
Arem,100,Severely endangered,https://en.wikipedia.org/wiki/Arem
Banawá Yafi,100,Vulnerable,https://en.wikipedia.org/wiki/Banaw%C3%A1_language
Bara (Colombia),100,Critically endangered,https://en.wikipedia.org/wiki/Bara_language
Bikaru,100,Severely endangered,https://en.wikipedia.org/wiki/Nete_language
Boor,100,Critically endangered,https://en.wikipedia.org/wiki/Boor
Burate,100,Severely endangered,https://en.wikipedia.org/wiki/Burate_language
Callahuaya,100,Critically endangered,https://en.wikipedia.org/wiki/Kallawaya_language
Comanche,100,Severely endangered,https://en.wikipedia.org/wiki/Comanche
Dabra,100,Vulnerable,"https://en.wikipedia.org/wiki/Dabra,_Madhya_Pradesh"
Djinang,100,Definitely endangered,https://en.wikipedia.org/wiki/Djinang
Dulbu,100,Critically endangered,https://en.wikipedia.org/wiki/Dulbu_language
Ghomara,100,Critically endangered,https://en.wikipedia.org/wiki/Ghomara
Itelmen,100,Critically endangered,https://en.wikipedia.org/wiki/Itelmens
Jebero,100,Critically endangered,https://en.wikipedia.org/wiki/Jebero_language
Jilbe,100,Critically endangered,https://en.wikipedia.org/wiki/Jilbe_language
Kalamo,100,Severely endangered,https://en.wikipedia.org/wiki/Kalamo
Kanowit,100,Severely endangered,https://en.wikipedia.org/wiki/Kanowit
Karas,100,Severely endangered,https://en.wikipedia.org/wiki/Karas
Kiong,100,Critically endangered,https://en.wikipedia.org/wiki/Kiong
Kofei,100,Severely endangered,https://en.wikipedia.org/wiki/Kofei_language
Likum,100,Definitely endangered,https://en.wikipedia.org/wiki/Likum_language
Maricopa,100,Severely endangered,https://en.wikipedia.org/wiki/Maricopa
Mohave (Arizona),100,Severely endangered,https://en.wikipedia.org/wiki/Mohave_language
Mohave (California),100,Severely endangered,https://en.wikipedia.org/wiki/Mohave_language
Molo,100,Critically endangered,https://en.wikipedia.org/wiki/Molo
Mulao,100,Severely endangered,https://en.wikipedia.org/wiki/Mulao
Mvanip,100,Critically endangered,https://en.wikipedia.org/wiki/Mvanip_language
Nafi,100,Severely endangered,https://en.wikipedia.org/wiki/Nafi
Nemadi,100,Critically endangered,https://en.wikipedia.org/wiki/Nemadi_language
Ninam (Venezuela),100,Vulnerable,https://en.wikipedia.org/wiki/Ninam_language
Omagua (Peru),100,Critically endangered,https://en.wikipedia.org/wiki/Omagua_language
Oroch,100,Critically endangered,https://en.wikipedia.org/wiki/Oroch
Oroha,100,Severely endangered,https://en.wikipedia.org/wiki/Oroha
Pauwi,100,Vulnerable,https://en.wikipedia.org/wiki/Yoke_language
Piame,100,Severely endangered,https://en.wikipedia.org/wiki/Piame_language
Pyu,100,Severely endangered,https://en.wikipedia.org/wiki/Pyu
Ruga,100,Critically endangered,https://en.wikipedia.org/wiki/Ruga
Sahaptin,100,Severely endangered,https://en.wikipedia.org/wiki/Sahaptin
Samatao,100,Critically endangered,https://en.wikipedia.org/wiki/Samu_language
Seneca (United States of America),100,Severely endangered,https://en.wikipedia.org/wiki/Seneca_language
Senggi,100,Vulnerable,https://en.wikipedia.org/wiki/Viid_language
Shawnee,100,Severely endangered,https://en.wikipedia.org/wiki/Shawnee
Shiwiar,100,Severely endangered,https://en.wikipedia.org/wiki/Shiwiar_language
Shompen,100,Critically endangered,https://en.wikipedia.org/wiki/Shompen_people
Soo,100,Critically endangered,https://en.wikipedia.org/wiki/Soo
Tai Nora,100,Critically endangered,https://en.wikipedia.org/wiki/Tai_Nora_language
Tai Rong,100,Critically endangered,https://en.wikipedia.org/wiki/Tai_Rong_language
Tangam,100,Critically endangered,https://en.wikipedia.org/wiki/Tangam_language
Tariana (Brazil),100,Critically endangered,https://en.wikipedia.org/wiki/Tariana_language
Tirahi,100,Critically endangered,https://en.wikipedia.org/wiki/Tirahi
"Ute (Colorado, Southern Ute)",100,Severely endangered,https://en.wikipedia.org/wiki/Ute_language
Vehes,100,Severely endangered,https://en.wikipedia.org/wiki/Vehes_language
Wik Ngathan,100,Definitely endangered,https://en.wikipedia.org/wiki/Wik-Ngathan_language
Xokleng,100,Critically endangered,https://en.wikipedia.org/wiki/Xokleng
Yangkam,100,Critically endangered,https://en.wikipedia.org/wiki/Yangkam_language
Yarawata,98,Severely endangered,https://en.wikipedia.org/wiki/Yarawata_language
O'odham (Mexico),94,Definitely endangered,https://en.wikipedia.org/wiki/Tohono_O%27odham_language
Samosa,94,Severely endangered,https://en.wikipedia.org/wiki/Samosa
Mindiri,93,Severely endangered,https://en.wikipedia.org/wiki/Mindiri_language
Usu,93,Severely endangered,https://en.wikipedia.org/wiki/USU
Iteri,90,Severely endangered,https://en.wikipedia.org/wiki/Iteri_language
Ngarinyin,90,Definitely endangered,https://en.wikipedia.org/wiki/Ngarinyin
Repanbitip,90,Definitely endangered,https://en.wikipedia.org/wiki/Lendamboi_language
Tofanma,90,Vulnerable,https://en.wikipedia.org/wiki/Tofanma_language
Taiap,89,Severely endangered,https://en.wikipedia.org/wiki/Tayap_language
Kusunda,87,Critically endangered,https://en.wikipedia.org/wiki/Kusunda
Patamona (Brazil),87,Vulnerable,https://en.wikipedia.org/wiki/Patamona_language
Xiri,87,Critically endangered,https://en.wikipedia.org/wiki/Khoemana
Narau,85,Severely endangered,https://en.wikipedia.org/wiki/Narau
Ak,83,Severely endangered,https://en.wikipedia.org/wiki/Ak
Araona,81,Severely endangered,https://en.wikipedia.org/wiki/Araona_language
Ari,80,Severely endangered,https://en.wikipedia.org/wiki/Ari
Assiniboine (Canada),80,Critically endangered,https://en.wikipedia.org/wiki/Assiniboine_language
Dorro,80,Severely endangered,https://en.wikipedia.org/wiki/Dorro_language
Gong,80,Severely endangered,https://en.wikipedia.org/wiki/Gong
Itik,80,Vulnerable,https://en.wikipedia.org/wiki/Itik_language
Mari,80,Severely endangered,https://en.wikipedia.org/wiki/Mari
Pwapwa,80,Severely endangered,https://en.wikipedia.org/wiki/Pwapw%C3%A2_language
Somm,80,Definitely endangered,https://en.wikipedia.org/wiki/Somm
Tobati,80,Severely endangered,https://en.wikipedia.org/wiki/Tobat%C3%AD
Moré,76,Critically endangered,https://en.wikipedia.org/wiki/More
Mores,75,Severely endangered,https://en.wikipedia.org/wiki/Mores
Musan,75,Severely endangered,https://en.wikipedia.org/wiki/Musan_County
Papi,75,Severely endangered,https://en.wikipedia.org/wiki/Papi
Sarcee,75,Critically endangered,https://en.wikipedia.org/wiki/Tsuut%CA%BCina_Nation
Sekani,75,Critically endangered,https://en.wikipedia.org/wiki/Sekani
Arawun,73,Severely endangered,"https://en.wikipedia.org/wiki/Araban,_Dorud"
Siriano (Brazil),71,Vulnerable,https://en.wikipedia.org/wiki/Siriano_language
Teko,71,Severely endangered,https://en.wikipedia.org/wiki/Teko
Anus,70,Severely endangered,https://en.wikipedia.org/wiki/Anus
Awera,70,Vulnerable,https://en.wikipedia.org/wiki/Awera_language
Boruca,70,Critically endangered,https://en.wikipedia.org/wiki/Boruca
Doutai,70,Severely endangered,https://en.wikipedia.org/wiki/Doutai_language
East Cape Yupik,70,Critically endangered,https://en.wikipedia.org/wiki/Yupik_languages
Iresim,70,Severely endangered,https://en.wikipedia.org/wiki/Yeresiam_language
Mafea,70,Definitely endangered,https://en.wikipedia.org/wiki/Mavea_language
Vilamovian,70,Severely endangered,https://en.wikipedia.org/wiki/Wymysorys_language
Western Chocho,70,Severely endangered,https://en.wikipedia.org/wiki/Chocho_language
Yankunytjatjara,70,Definitely endangered,https://en.wikipedia.org/wiki/Yankunytjatjara
Yanyuwa,70,Severely endangered,https://en.wikipedia.org/wiki/Yanyuwa
Yapunda,69,Severely endangered,https://en.wikipedia.org/wiki/Yapunda_language
Bothar,68,Severely endangered,https://en.wikipedia.org/wiki/B%C3%B3thar
Kari'ña (Brazil),66,Definitely endangered,https://en.wikipedia.org/wiki/Kari%27%C3%B1a_language
Ritharrngu,66,Definitely endangered,https://en.wikipedia.org/wiki/Ritharrngu
